Query Typed,Profile Name,Country Iso Code,Displayed Name,Utc Timestamp,Action,Is Kids,Section,Device,Month,YearMonth
apple sider,olu,AR,Vinagre de manzana,2025-03-10 22:32:03,add,0,title_results,iPhone,3,2025-03
apple sider,olu,AR,Vinagre de manzana,2025-03-10 22:31:58,select,0,title_results,iPhone,3,2025-03
apple sider,olu,AR,Limited Series Enhanced Clip 3: Apple Cider Vinegar,2025-03-10 22:31:58,supplemental-play,0,title_results,iPhone,3,2025-03
sean baker,SIL,AR,La princesa Mononoke,2025-03-08 02:31:31,play,0,title_results,iPad,3,2025-03
sean baker,SIL,AR,La princesa Mononoke,2025-03-08 02:31:17,select,0,title_results,iPad,3,2025-03
sean baker,SIL,AR,El poder del perro,2025-03-08 02:31:05,select,0,title_results,iPad,3,2025-03
sean baker,SIL,AR,Lazzaro feliz,2025-03-08 02:30:15,select,0,title_results,iPad,3,2025-03
sean baker,SIL,AR,La única mujer de la orquesta,2025-03-08 02:29:58,select,0,title_results,iPad,3,2025-03
sean baker,SIL,AR,La vida que querías,2025-03-08 02:29:32,select,0,title_results,iPad,3,2025-03
nueva juf,UMA,AR,Una nueva jugada,2025-03-06 00:27:08,play,0,title_results,HTML 5,3,2025-03
brad,SIL,AR,Ad Astra: Hacia las estrellas,2025-03-02 00:25:31,play,0,title_results,MVPD STB,3,2025-03
brad,SIL,AR,Ad Astra: Hacia las estrellas,2025-03-02 00:24:45,select,0,title_results,MVPD STB,3,2025-03
,SIL,AR,"Valeria: Season 1: ""Mr Champi""",2025-02-23 19:10:46,play,0,prequery_results,iPad,2,2025-02
,SIL,AR,"Valeria: Season 1: ""The Pond""",2025-02-23 19:08:47,play,0,prequery_results,iPad,2,2025-02
,SIL,AR,"Valeria: Season 4: ""Emotional Responsibility""",2025-02-23 19:07:33,play,0,prequery_results,iPad,2,2025-02
,SIL,AR,Valeria,2025-02-23 19:00:30,select,0,prequery_results,iPad,2,2025-02
,SIL,AR,La 31.ª edición de los Premios del Sindicato de Actores de EE. UU.,2025-02-23 19:00:20,select,0,prequery_results,iPad,2,2025-02
ester,olu,AR,Perdidos en la noche,2025-02-23 18:40:11,select,0,title_results,iPhone,2,2025-02
ester,olu,AR,Season 1 Teaser: Bandidos,2025-02-23 18:40:05,supplemental-play,0,title_results,iPhone,2,2025-02
ester,olu,AR,Bandidos,2025-02-23 18:40:04,select,0,title_results,iPhone,2,2025-02
ester,olu,AR,Season 1 Bonus Video 1: Someone Has to Die,2025-02-23 18:39:56,supplemental-play,0,title_results,iPhone,2,2025-02
ester,olu,AR,Alguien tiene que morir,2025-02-23 18:39:56,select,0,title_results,iPhone,2,2025-02
lo mejor esta por venir,SIL,AR,La vida que querías,2025-02-16 00:59:31,select,0,title_results,MVPD STB,2,2025-02
alexa,UMA,PA,"Alexa & Katie: Part 1: ""Bad Hair Day""",2025-02-02 20:57:39,play,0,title_results,iPad,2,2025-02
alexa,UMA,DO,,2025-02-02 00:29:46,download,0,title_results,iPad,2,2025-02
alexa,UMA,DO,,2025-02-02 00:29:46,download,0,title_results,iPad,2,2025-02
alexa,UMA,DO,,2025-02-02 00:29:45,download,0,title_results,iPad,2,2025-02
alexa,UMA,DO,,2025-02-02 00:29:45,download,0,title_results,iPad,2,2025-02
alexa,UMA,DO,,2025-02-02 00:29:03,download,0,title_results,iPad,2,2025-02
alexa,UMA,DO,,2025-02-02 00:29:03,download,0,title_results,iPad,2,2025-02
alexa,UMA,DO,,2025-02-02 00:29:02,download,0,title_results,iPad,2,2025-02
alexa,UMA,DO,,2025-02-02 00:29:02,download,0,title_results,iPad,2,2025-02
alexa,UMA,DO,,2025-02-02 00:29:01,download,0,title_results,iPad,2,2025-02
alexa,UMA,DO,,2025-02-02 00:29:00,download,0,title_results,iPad,2,2025-02
alexa,UMA,DO,,2025-02-02 00:28:59,download,0,title_results,iPad,2,2025-02
alexa,UMA,DO,,2025-02-02 00:28:58,download,0,title_results,iPad,2,2025-02
alexa,UMA,DO,,2025-02-02 00:28:58,download,0,title_results,iPad,2,2025-02
alexa,UMA,DO,,2025-02-02 00:28:57,download,0,title_results,iPad,2,2025-02
alexa,UMA,DO,,2025-02-02 00:28:56,download,0,title_results,iPad,2,2025-02
alexa,UMA,DO,,2025-02-02 00:28:55,download,0,title_results,iPad,2,2025-02
alexa,UMA,DO,,2025-02-02 00:28:55,download,0,title_results,iPad,2,2025-02
alexa,UMA,DO,,2025-02-02 00:28:49,select,0,title_results,iPad,2,2025-02
the offic,UMA,DO,,2025-02-01 23:13:47,select,0,title_results,iPad,2,2025-02
,UMA,DO,A todos los chicos: Para siempre,2025-01-26 22:47:57,play,0,prequery_results,iPad,1,2025-01
,UMA,DO,A todos los chicos: Para siempre,2025-01-26 22:47:52,select,0,prequery_results,iPad,1,2025-01
borgen,SIL,AR,"Borgen: Season 3: ""Episode 1""",2025-01-20 01:27:28,play,0,title_results,iPad,1,2025-01
borgen,SIL,AR,Borgen,2025-01-20 01:27:08,select,0,title_results,iPad,1,2025-01
,SIL,AR,Nuevo orden,2025-01-20 01:26:36,select,0,prequery_results,iPad,1,2025-01
dulce mag,UMA,AR,To All the Boys I’ve Loved Before,2025-01-20 00:53:03,play,0,title_results,HTML 5,1,2025-01
michel franco,SIL,AR,Nuevo orden,2025-01-19 21:10:07,play,0,title_results,iPad,1,2025-01
michel franco,SIL,AR,Nuevo orden,2025-01-19 19:43:42,play,0,title_results,iPad,1,2025-01
michel franco,SIL,AR,Nuevo orden,2025-01-19 19:43:07,select,0,title_results,iPad,1,2025-01
michel franco,SIL,AR,ROMA,2025-01-19 19:42:54,select,0,title_results,iPad,1,2025-01
dulce mag,UMA,AR,Dulces magnolias,2025-01-19 18:21:34,play,0,title_results,HTML 5,1,2025-01
comedia,olu,AR,,2025-01-11 00:16:26,select,0,title_results,iPhone,1,2025-01
comedia,olu,AR,"Single, Married, Widowed, Divorced_hook_03_16x9",2025-01-11 00:16:15,supplemental-play,0,title_results,iPhone,1,2025-01
comedia,olu,AR,"Single, Married, Widowed, Divorced",2025-01-11 00:16:15,select,0,title_results,iPhone,1,2025-01
comedia,olu,AR,The Life List,2025-01-11 00:16:05,select,0,title_results,iPhone,1,2025-01
comedia,olu,AR,The To Do List_hook_03_16x9,2025-01-11 00:15:39,supplemental-play,0,title_results,iPhone,1,2025-01
comedia,olu,AR,The To Do List_hook_03_16x9,2025-01-11 00:15:18,supplemental-play,0,title_results,iPhone,1,2025-01
comedia,olu,AR,The To Do List,2025-01-11 00:14:59,add,0,title_results,iPhone,1,2025-01
comedia,olu,AR,The To Do List_hook_03_16x9,2025-01-11 00:14:57,supplemental-play,0,title_results,iPhone,1,2025-01
comedia,olu,AR,The To Do List,2025-01-11 00:14:57,select,0,title_results,iPhone,1,2025-01
comedia,olu,AR,To All the Boys: P.S. I Still Love You,2025-01-11 00:14:36,select,0,title_results,iPhone,1,2025-01
comedia,olu,AR,Trailer: To All the Boys: P.S. I Still Love You,2025-01-11 00:14:36,supplemental-play,0,title_results,iPhone,1,2025-01
comedia,olu,AR,We Have a Ghost,2025-01-11 00:14:26,add,0,title_results,iPhone,1,2025-01
comedia,olu,AR,Trailer: We Have a Ghost,2025-01-11 00:14:20,supplemental-play,0,title_results,iPhone,1,2025-01
comedia,olu,AR,We Have a Ghost,2025-01-11 00:14:19,select,0,title_results,iPhone,1,2025-01
comedia,olu,AR,Hancock,2025-01-11 00:13:25,select,0,title_results,iPhone,1,2025-01
comedia,olu,AR,Hancock_hook_01_16x9_backfill,2025-01-11 00:13:25,supplemental-play,0,title_results,iPhone,1,2025-01
comedia,olu,AR,MILF,2025-01-11 00:11:49,select,0,title_results,iPhone,1,2025-01
comedia,olu,AR,MILF (FR)_hook_05_16x9,2025-01-11 00:11:49,supplemental-play,0,title_results,iPhone,1,2025-01
comedia,olu,AR,Isn't It Romantic (Trailer),2025-01-11 00:11:40,supplemental-play,0,title_results,iPhone,1,2025-01
comedia,olu,AR,¿No es romántico?,2025-01-11 00:11:39,select,0,title_results,iPhone,1,2025-01
comedia,olu,AR,Supercool,2025-01-11 00:11:05,add,0,title_results,iPhone,1,2025-01
comedia,olu,AR,Supercool,2025-01-11 00:11:03,select,0,title_results,iPhone,1,2025-01
comedia,olu,AR,Superbad_hook_primary_16x9_backfill,2025-01-11 00:11:03,supplemental-play,0,title_results,iPhone,1,2025-01
y,UMA,AR,¿...Y dónde están las rubias?,2024-12-31 00:21:21,play,0,title_results,MVPD STB,12,2024-12
y,UMA,AR,¿...Y dónde están las rubias?,2024-12-31 00:12:54,select,0,title_results,MVPD STB,12,2024-12
comedias,olu,AR,Hermanas,2024-12-31 00:07:07,select,0,title_results,iPhone,12,2024-12
comedias,olu,AR,Sisters_hook_primary_16x9,2024-12-31 00:07:07,supplemental-play,0,title_results,iPhone,12,2024-12
,olu,AR,El juego del calamar,2024-12-30 17:36:06,select,0,prequery_results,iPhone,12,2024-12
,olu,AR,"Squid Game: Season 2: ""Bread and Lottery""",2024-12-30 17:26:47,play,0,prequery_results,iPhone,12,2024-12
,olu,AR,Season 2 Clip 3: Squid Game,2024-12-30 17:25:03,supplemental-play,0,prequery_results,iPhone,12,2024-12
,olu,AR,El juego del calamar,2024-12-30 17:25:02,select,0,prequery_results,iPhone,12,2024-12
ba,SIL,AR,La ballena,2024-12-25 01:06:15,play,0,title_results,MVPD STB,12,2024-12
ba,SIL,AR,La ballena,2024-12-25 01:05:40,select,0,title_results,MVPD STB,12,2024-12
,olu,AR,Season 1 Genre Specific Clip: Human Resources,2024-12-15 11:23:26,supplemental-play,0,prequery_results,iPhone,12,2024-12
c,SIL,AR,"One Hundred Years of Solitude: Part 1: ""A Daguerreotype of God""",2024-12-15 01:38:13,play,0,title_results,MVPD STB,12,2024-12
c,SIL,AR,Cien años de soledad,2024-12-15 01:38:06,select,0,title_results,MVPD STB,12,2024-12
,olu,AR,Recursos Humanos,2024-12-14 23:15:04,play,0,prequery_results,iPhone,12,2024-12
,olu,AR,Recursos Humanos,2024-12-14 23:07:20,select,0,prequery_results,iPhone,12,2024-12
the pro,olu,AR,El descanso,2024-12-14 20:03:29,play,0,title_results,iPhone,12,2024-12
the pro,olu,AR,The Holiday_hook_primary_16x9,2024-12-14 20:03:11,supplemental-play,0,title_results,iPhone,12,2024-12
the pro,olu,AR,El descanso,2024-12-14 20:03:11,select,0,title_results,iPhone,12,2024-12
the pro,olu,AR,The Holiday_hook_primary_16x9,2024-12-14 20:02:19,supplemental-play,0,title_results,iPhone,12,2024-12
the pro,olu,AR,El descanso,2024-12-14 20:02:18,select,0,title_results,iPhone,12,2024-12
merlina,UMA,AR,"Wednesday: Season 1: ""Wednesday's Child Is Full of Woe""",2024-12-08 23:39:54,play,0,title_results,HTML 5,12,2024-12
como entrenar,UMA,AR,Cómo entrenar a tu dragón 2,2024-12-08 23:38:30,play,0,title_results,HTML 5,12,2024-12
como entrenar,UMA,AR,,2024-12-08 23:38:16,play,0,title_results,HTML 5,12,2024-12
music,olu,AR,Rompan todo_CLIFFHANGERS,2024-12-08 23:29:39,supplemental-play,0,title_results,iPhone,12,2024-12
music,olu,AR,Rompan todo: La historia del rock en América Latina,2024-12-08 23:29:39,select,0,title_results,iPhone,12,2024-12
como entrenar,UMA,AR,Cómo entrenar a tu dragón 2,2024-12-08 23:24:13,play,0,title_results,HTML 5,12,2024-12
big,olu,AR,Season 1 Main Character Intro Clip: Exploding Kittens,2024-12-08 23:14:40,supplemental-play,0,title_results,iPhone,12,2024-12
big,olu,AR,,2024-12-08 23:14:40,select,0,title_results,iPhone,12,2024-12
big,olu,AR,,2024-12-08 22:44:22,select,0,title_results,iPhone,12,2024-12
big,olu,AR,"Big Mouth: Season 3: ""Cellsea""",2024-12-08 08:35:22,play,0,title_results,iPhone,12,2024-12
big,olu,AR,Big Mouth,2024-12-08 08:35:08,select,0,title_results,iPhone,12,2024-12
isla de tentaciones ,UMA,AR,Jugando con fuego: Latino,2024-12-07 19:34:51,select,0,title_results,iPhone,12,2024-12
karda,UMA,AR,Season 1 Clip 7: Making it in Marbella,2024-12-07 19:30:23,supplemental-play,0,title_results,iPhone,12,2024-12
karda,UMA,AR,Marbella es un lujo,2024-12-07 19:30:22,select,0,title_results,iPhone,12,2024-12
karda,UMA,AR,Marbella es un lujo,2024-12-07 19:30:10,select,0,title_results,iPhone,12,2024-12
karda,UMA,AR,Season 1 Clip 7: Making it in Marbella,2024-12-07 19:30:10,supplemental-play,0,title_results,iPhone,12,2024-12
karda,UMA,AR,Keeping Up with the Kardashians,2024-12-07 19:27:34,select,0,title_results,iPhone,12,2024-12
love is blind,UMA,AR,Season 1 Clip 7: Love is Blind: Argentina,2024-12-07 19:26:10,supplemental-play,0,title_results,iPhone,12,2024-12
love is blind,UMA,AR,Season 1 Clip 7: Love is Blind: Argentina,2024-12-07 19:25:50,supplemental-play,0,title_results,iPhone,12,2024-12
love is blind,UMA,AR,Love Is Blind: Argentina,2024-12-07 19:25:49,select,0,title_results,iPhone,12,2024-12
love is blind,UMA,AR,Season 7 Clip 8: Love Is Blind,2024-12-07 19:25:20,supplemental-play,0,title_results,iPhone,12,2024-12
love is blind,UMA,AR,Love Is Blind,2024-12-07 19:25:19,select,0,title_results,iPhone,12,2024-12
bígaro,UMA,AR,Big Mouth,2024-12-02 13:00:27,play,0,title_results,HTML 5,12,2024-12
big,UMA,AR,Big Mouth,2024-12-01 13:30:42,play,0,title_results,HTML 5,12,2024-12
sideline,UMA,AR,Un amor para recordar,2024-11-30 16:17:11,select,0,title_results,iPhone,11,2024-11
bi,UMA,AR,"Big Mouth: Season 1: ""Ejaculation""",2024-11-28 21:11:21,play,0,title_results,HTML 5,11,2024-11
con,olu,AR,Trailer: Buy Now: The Shopping Conspiracy,2024-11-24 20:11:59,supplemental-play,0,title_results,iPhone,11,2024-11
con,olu,AR,Trailer: Buy Now: The Shopping Conspiracy,2024-11-24 19:59:44,supplemental-play,0,title_results,iPhone,11,2024-11
con,olu,AR,Compra ahora: La conspiración consumista,2024-11-24 19:59:43,select,0,title_results,iPhone,11,2024-11
consu,olu,AR,Grace and Grit_hook_04_16x9,2024-11-21 02:00:30,supplemental-play,0,title_results,iPhone,11,2024-11
consu,olu,AR,Gracia y coraje,2024-11-21 02:00:29,select,0,title_results,iPhone,11,2024-11
consu,olu,AR,Compra ahora: La conspiración consumista,2024-11-21 01:56:33,add,0,title_results,iPhone,11,2024-11
consu,olu,AR,Clip 5: Buy Now: The Shopping Conspiracy,2024-11-21 01:56:28,supplemental-play,0,title_results,iPhone,11,2024-11
consu,olu,AR,Compra ahora: La conspiración consumista,2024-11-21 01:56:27,select,0,title_results,iPhone,11,2024-11
love is ,olu,AR,Love Is Blind: Argentina,2024-11-18 16:59:52,select,0,title_results,iPhone,11,2024-11
love is ,olu,AR,Season 1 Teaser: Love is Blind: Argentina,2024-11-18 16:59:52,supplemental-play,0,title_results,iPhone,11,2024-11
docu,olu,AR,Upper Bound Clip 7: Inside the Mind of a Cat,2024-11-17 21:51:14,supplemental-play,0,title_results,iPhone,11,2024-11
docu,olu,AR,En la mente de un gato,2024-11-17 21:51:13,select,0,title_results,iPhone,11,2024-11
docu,olu,AR,Informative Clip 2: Hack Your Health: The Secrets of Your Gut,2024-11-17 21:33:30,supplemental-play,0,title_results,iPhone,11,2024-11
docu,olu,AR,Descifra tu salud: Los secretos del intestino,2024-11-17 21:33:29,select,0,title_results,iPhone,11,2024-11
the diplo,olu,AR,Season 2 Teaser: The Diplomat,2024-11-09 05:17:39,supplemental-play,0,title_results,iPhone,11,2024-11
the diplo,olu,AR,The Diplomat,2024-11-09 05:17:33,select,0,title_results,iPhone,11,2024-11
cab,olu,AR,Los caballeros,2024-10-18 00:39:08,play,0,title_results,HTML 5,10,2024-10
cuestio,olu,AR,Cuestión de tiempo,2024-10-11 01:10:07,play,0,title_results,iPhone,10,2024-10
cuestio,olu,AR,Cuestión de tiempo,2024-10-11 01:10:05,select,0,title_results,iPhone,10,2024-10
ha,olu,AR,"Heartstopper: Season 3: ""Together""",2024-10-10 23:41:57,play,0,title_results,iPhone,10,2024-10
ha,olu,AR,Heartstopper,2024-10-10 23:41:38,select,0,title_results,iPhone,10,2024-10
el ,olu,AR,El asombroso circo digital,2024-10-06 00:20:46,select,0,title_results,iPhone,10,2024-10
el ,olu,AR,El hoyo 2,2024-10-05 21:22:37,play,0,title_results,iPhone,10,2024-10
el ,olu,AR,El hoyo 2,2024-10-05 21:22:33,select,0,title_results,iPhone,10,2024-10
open ai,UMA,AR,¿Y ahora qué? El futuro según Bill Gates,2024-09-26 18:21:13,play,0,title_results,iPhone,9,2024-09
open ai,UMA,AR,¿Y ahora qué? El futuro según Bill Gates,2024-09-26 18:21:10,select,0,title_results,iPhone,9,2024-09
open ai,UMA,AR,"What's Next? The Future with Bill Gates: Season 1: ""What Can AI Do for Us/to Us""",2024-09-26 18:19:35,play,0,title_results,iPhone,9,2024-09
open ai,UMA,AR,¿Y ahora qué? El futuro según Bill Gates,2024-09-26 18:19:31,select,0,title_results,iPhone,9,2024-09
bla,UMA,AR,"Black Mirror: Season 2: ""Be Right Back""",2024-09-22 19:53:37,play,0,title_results,HTML 5,9,2024-09
el hoyo,olu,AR,El hoyo,2024-09-16 01:52:13,play,0,title_results,iPad,9,2024-09
el hoyo,olu,AR,El hoyo,2024-09-16 01:52:00,select,0,title_results,iPad,9,2024-09
ug,olu,AR,Uglies,2024-09-14 23:24:45,play,0,title_results,iPhone,9,2024-09
ug,olu,AR,Uglies,2024-09-14 23:24:41,select,0,title_results,iPhone,9,2024-09
the exchange,UMA,AR,The Exchange,2024-08-31 12:55:54,select,0,title_results,iPhone,8,2024-08
go,olu,AR,Gossip Girl,2024-08-31 09:38:03,select,0,title_results,iPhone,8,2024-08
cis,SIL,AR,La princesa encantada,2024-08-30 19:32:58,select,0,title_results,iPad,8,2024-08
valer,olu,AR,Sexo/Vida,2024-08-17 03:04:55,play,0,title_results,iPhone,8,2024-08
valer,olu,AR,Sexo/Vida,2024-08-17 03:04:52,select,0,title_results,iPhone,8,2024-08
valer,olu,AR,Sexo/Vida,2024-08-17 03:02:53,select,0,title_results,iPhone,8,2024-08
valer,olu,AR,Valeria,2024-08-17 03:02:31,select,0,title_results,iPhone,8,2024-08
sex,SIL,AR,Sex Education,2024-08-17 00:23:03,play,0,title_results,MVPD STB,8,2024-08
sex,SIL,AR,Sex Education,2024-08-17 00:22:49,select,0,title_results,MVPD STB,8,2024-08
gossi,olu,AR,Gossip Girl,2024-08-11 20:42:58,select,0,title_results,iPhone,8,2024-08
memoria infinita,SIL,AR,"Si algo me pasa, los quiero",2024-08-11 13:51:50,select,0,title_results,iPad,8,2024-08
memoria infinita,SIL,AR,The Eternal Memory,2024-08-11 13:50:53,add,0,title_results,iPad,8,2024-08
memoria infinita,SIL,AR,La memoria infinita,2024-08-11 13:50:45,select,0,title_results,iPad,8,2024-08
ken loach,SIL,AR,Sexo en la ciudad,2024-08-11 13:50:04,select,0,title_results,iPad,8,2024-08
ken loach,SIL,AR,El pianista,2024-08-11 13:49:49,select,0,title_results,iPad,8,2024-08
derry,UMA,AR,"Derry Girls: Season 1: ""Episode 1""",2024-08-09 00:10:52,play,0,title_results,HTML 5,8,2024-08
too hot t,UMA,AR,Too Hot to Handle,2024-08-03 04:09:10,play,0,title_results,HTML 5,8,2024-08
too hot t,UMA,AR,"Too Hot to Handle: Season 6: ""Sealed With a Chris""",2024-08-02 23:54:29,play,0,title_results,HTML 5,8,2024-08
sim,olu,AR,Simone Biles vuelve a volar,2024-08-02 03:44:36,play,0,title_results,iPhone,8,2024-08
sim,olu,AR,"Simone Biles Rising: Season 1: ""Write me down in history...""",2024-08-02 02:17:49,play,0,title_results,iPhone,8,2024-08
sim,olu,AR,Simone Biles vuelve a volar,2024-08-02 02:17:22,select,0,title_results,iPhone,8,2024-08
ser,olu,AR,Boy Erased,2024-08-02 02:17:05,select,0,title_results,iPhone,8,2024-08
ser,olu,AR,,2024-08-02 02:16:37,select,0,title_results,iPhone,8,2024-08
ser,olu,AR,El decamerón,2024-08-01 16:42:43,play,0,title_results,iPhone,8,2024-08
ser,olu,AR,El decamerón,2024-08-01 16:42:41,select,0,title_results,iPhone,8,2024-08
big,UMA,AR,Big Mouth,2024-08-01 07:09:26,select,0,title_results,iPhone,8,2024-08
big,UMA,AR,Big Mouth,2024-08-01 07:09:23,select,0,title_results,iPhone,8,2024-08
eli,olu,AR,"Elite: Season 8: ""Alumni""",2024-07-29 01:26:11,play,0,title_results,iPhone,7,2024-07
eli,olu,AR,"Elite: Season 7: ""At Rock Bottom""",2024-07-28 23:41:49,play,0,title_results,iPhone,7,2024-07
eli,olu,AR,"Elite: Season 7: ""Las Encinas""",2024-07-28 21:13:39,play,0,title_results,iPhone,7,2024-07
eli,olu,AR,"Elite: Season 6: ""Separation""",2024-07-28 21:13:02,play,0,title_results,iPhone,7,2024-07
eli,olu,AR,"Elite: Season 7: ""Las Encinas""",2024-07-28 20:53:21,play,0,title_results,iPhone,7,2024-07
eli,olu,AR,Élite,2024-07-28 20:53:15,select,0,title_results,iPhone,7,2024-07
eli,olu,AR,"Elite: Season 6: ""Separation""",2024-07-28 20:52:51,play,0,title_results,iPhone,7,2024-07
eli,olu,AR,"Elite: Season 7: ""Las Encinas""",2024-07-28 20:52:33,play,0,title_results,iPhone,7,2024-07
eli,olu,AR,Élite,2024-07-28 20:52:09,select,0,title_results,iPhone,7,2024-07
out,UMA,AR,Outer Banks,2024-07-25 04:02:25,select,0,title_results,iPhone,7,2024-07
el hoyo,UMA,AR,El hoyo,2024-07-25 01:51:31,select,0,title_results,iPhone,7,2024-07
s,olu,AR,,2024-07-23 00:30:24,select,0,title_results,iPhone,7,2024-07
s,olu,AR,Sexo en la ciudad,2024-07-22 23:54:39,play,0,title_results,iPhone,7,2024-07
s,olu,AR,Sexo en la ciudad,2024-07-22 18:55:42,play,0,title_results,iPhone,7,2024-07
s,olu,AR,Sexo en la ciudad,2024-07-22 18:53:02,select,0,title_results,iPhone,7,2024-07
emi,olu,AR,Emily en París,2024-07-22 18:16:24,select,0,title_results,iPhone,7,2024-07
solo amigos,olu,AR,Una buena receta,2024-07-13 00:26:08,play,0,title_results,iPhone,7,2024-07
solo amigos,olu,AR,Una buena receta,2024-07-13 00:26:00,select,0,title_results,iPhone,7,2024-07
solo amigos,olu,AR,Piensa como hombre,2024-07-13 00:25:28,select,0,title_results,iPhone,7,2024-07
solo amigos,olu,AR,Te quiero como amigo,2024-07-13 00:24:48,select,0,title_results,iPhone,7,2024-07
miss charlot,SIL,AR,La reina Charlotte: Una historia de Bridgerton,2024-07-05 23:25:42,select,0,title_results,iPad,7,2024-07
comedia romantica,olu,AR,Travesuras de una princesa,2024-07-03 17:32:46,play,0,title_results,HTML 5,7,2024-07
aston,olu,AR,Ashton Kutcher,2024-07-03 17:28:11,select,0,suggestion_results,HTML 5,7,2024-07
adam br,olu,AR,Sin límites,2024-07-02 20:04:38,play,0,title_results,iPhone,7,2024-07
adam br,olu,AR,Sin límites,2024-07-02 20:04:35,select,0,title_results,iPhone,7,2024-07
culpa mia,olu,AR,Ni una más,2024-07-01 19:06:36,select,0,title_results,iPhone,7,2024-07
27,SIL,AR,,2024-07-01 01:30:24,select,0,title_results,iPad,7,2024-07
bridg,SIL,AR,Bridgerton,2024-06-22 15:36:11,select,0,title_results,iPad,6,2024-06
perdida,SIL,AR,Perdida,2024-06-21 02:05:50,select,0,title_results,iPad,6,2024-06
perdida,SIL,AR,Perdida,2024-06-20 22:27:11,select,0,title_results,iPad,6,2024-06
se,olu,AR,"Sex and the City: Season 1: ""Sex and the City""",2024-06-15 23:46:38,play,0,title_results,iPhone,6,2024-06
se,olu,AR,,2024-06-15 23:46:30,select,0,title_results,iPhone,6,2024-06
josh o connor,olu,AR,,2024-06-14 20:38:05,select,0,title_results,iPhone,6,2024-06
josh o connor,olu,AR,Close,2024-06-14 20:37:51,select,0,title_results,iPhone,6,2024-06
emma,olu,AR,The Favourite,2024-06-14 20:37:23,select,0,title_results,iPhone,6,2024-06
quee,olu,AR,Queen Charlotte: A Bridgerton Story,2024-06-11 16:34:10,play,0,title_results,HTML 5,6,2024-06
zonas azules,SIL,AR,,2024-06-11 01:48:36,select,0,title_results,iPad,6,2024-06
,olu,AR,"Bridgerton: Season 1: ""Diamond of the First Water""",2024-06-09 01:57:00,play,0,prequery_results,iPad,6,2024-06
,olu,AR,,2024-06-09 01:56:57,select,0,prequery_results,iPad,6,2024-06
ni una,UMA,AR,Gossip Girl,2024-06-02 22:10:55,play,0,title_results,HTML 5,6,2024-06
ni una,UMA,AR,Ni una más,2024-06-02 21:13:21,play,0,title_results,HTML 5,6,2024-06
hot,olu,AR,The Girl Next Door,2024-06-02 00:33:03,select,0,title_results,iPad,6,2024-06
black,UMA,AR,"Black Mirror: Season 5: ""Rachel, Jack and Ashley Too""",2024-05-28 23:29:56,play,0,title_results,HTML 5,5,2024-05
bri,olu,AR,"Bridgerton: Season 3: ""Old Friends""",2024-05-28 03:45:59,play,0,title_results,iPhone,5,2024-05
bri,olu,AR,"Bridgerton: Season 3: ""Out of the Shadows""",2024-05-28 01:58:42,play,0,title_results,iPhone,5,2024-05
bri,olu,AR,,2024-05-28 01:58:32,select,0,title_results,iPhone,5,2024-05
sex an,olu,AR,Sex and the City,2024-05-23 19:33:25,select,0,title_results,iPhone,5,2024-05
black ,UMA,AR,Black Mirror,2024-05-22 15:39:32,select,0,title_results,iPhone,5,2024-05
br,olu,AR,Bridgerton,2024-05-19 07:12:56,play,0,title_results,iPhone,5,2024-05
br,olu,AR,Bridgerton,2024-05-19 07:12:52,select,0,title_results,iPhone,5,2024-05
the ,olu,AR,The Office (EE. UU.),2024-05-16 13:41:14,play,0,title_results,HTML 5,5,2024-05
bri,olu,AR,Bridgerton,2024-05-16 04:09:13,select,0,title_results,iPhone,5,2024-05
red light,olu,AR,Red Lights,2024-05-15 17:39:29,select,0,suggestion_results,HTML 5,5,2024-05
the tea,olu,AR,The Tearsmith,2024-05-08 04:09:59,play,0,title_results,iPhone,5,2024-05
the tea,olu,AR,The Tearsmith,2024-05-08 04:09:06,select,0,title_results,iPhone,5,2024-05
series,olu,AR,Sexo en la ciudad,2024-05-05 03:08:00,play,0,title_results,HTML 5,5,2024-05
bri,olu,AR,Bridgerton,2024-04-29 04:24:52,select,0,title_results,iPhone,4,2024-04
bri,olu,AR,Bridgerton,2024-04-29 04:20:49,select,0,title_results,iPhone,4,2024-04
,olu,AR,El caso Asunta,2024-04-29 04:20:38,select,0,prequery_results,iPhone,4,2024-04
dont,SIL,AR,Don't Look Up,2024-04-27 23:12:36,play,0,title_results,MVPD STB,4,2024-04
dont,SIL,AR,Don't Look Up,2024-04-27 23:12:09,select,0,title_results,MVPD STB,4,2024-04
dont,SIL,AR,Don't Look Up,2024-04-27 23:09:44,play,0,title_results,MVPD STB,4,2024-04
dont,SIL,AR,Don't Look Up,2024-04-27 23:08:52,select,0,title_results,MVPD STB,4,2024-04
moder,olu,AR,"Crashing: Season 1: ""Episode 1""",2024-04-24 21:32:24,play,0,title_results,iPhone,4,2024-04
moder,olu,AR,Crashing,2024-04-24 21:32:22,select,0,title_results,iPhone,4,2024-04
moder,olu,AR,Derry Girls,2024-04-24 21:32:08,select,0,title_results,iPhone,4,2024-04
moder,olu,AR,El método Kominsky,2024-04-24 21:31:57,select,0,title_results,iPhone,4,2024-04
bla,olu,AR,"Black Mirror: Season 6: ""Beyond the Sea""",2024-04-21 20:26:37,play,0,title_results,iPhone,4,2024-04
bla,olu,AR,Black Mirror,2024-04-21 20:26:19,select,0,title_results,iPhone,4,2024-04
